seed_param,r_mean,r_logSigma,ID,Pro,Lid
3,0,0.8,101,50,55
3,0,0.8,102,45,80
3,0,0.8,103,55,50
3,0,0.8,104,65,45
3,0,0.8,105,85,80
3,0,0.8,106,65,70
3,0,0.8,107,60,75
3,0,0.8,108,40,65
3,0,0.8,109,55,70
3,0,0.8,110,40,70
3,0,0.8,111,60,75
3,0,0.8,112,65,60
3,0,0.8,113,75,65
3,0,0.8,114,70,95
3,0,0.8,115,55,60
3,0,0.8,116,60,60
3,0,0.8,117,65,75
3,0,0.8,118,60,60
3,0,0.8,119,60,60
3,0,0.8,120,65,70
3,0,0.8,121,75,65
3,0,0.8,122,50,50
3,0,0.8,123,45,60
3,0,0.8,124,65,60
3,0,0.8,125,45,45
3,0,0.8,126,60,65
3,0,0.8,127,55,70
3,0,0.8,128,40,50
3,0,0.8,129,85,70
3,0,0.8,130,65,100
3,0,0.8,131,40,70
3,0,0.8,132,50,55
3,0,0.8,133,45,75
3,0,0.8,134,65,55
3,0,0.8,135,50,55
3,0,0.8,136,55,75
3,0,0.8,137,60,55
3,0,0.8,138,60,60
3,0,0.8,139,55,65
3,0,0.8,140,40,65
3,0,0.8,141,65,70
3,0,0.8,142,80,70
3,0,0.8,143,40,75
3,0,0.8,144,45,70
3,0,0.8,145,40,70
3,0,0.8,146,50,55
3,0,0.8,147,65,60
3,0,0.8,148,55,95
3,0,0.8,149,65,60
3,0,0.8,150,60,85
3,0,0.8,151,70,55
3,0,0.8,152,70,80
3,0,0.8,153,70,40
3,0,0.8,154,60,65
3,0,0.8,155,65,85
3,0,0.8,156,60,60
3,0,0.8,157,40,75
3,0,0.8,158,80,75
3,0,0.8,159,60,65
3,0,0.8,160,45,55
3,0,0.8,161,65,55
3,0,0.8,162,55,80
3,0,0.8,163,35,75
3,0,0.8,164,50,55
3,0,0.8,165,70,95
3,0,0.8,166,80,70
3,0,0.8,167,75,80
3,0,0.8,168,55,60
3,0,0.8,169,45,60
3,0,0.8,170,45,65
3,0,0.8,171,65,60
3,0,0.8,172,45,75
3,0,0.8,173,60,75
3,0,0.8,174,50,55
3,0,0.8,175,70,70
3,0,0.8,176,85,60
3,0,0.8,177,70,60
3,0,0.8,178,50,50
3,0,0.8,179,65,45
3,0,0.8,180,65,70
3,0,0.8,181,45,65
3,0,0.8,182,80,70
3,0,0.8,183,40,50
3,0,0.8,184,65,80
3,0,0.8,185,50,60
3,0,0.8,186,40,75
3,0,0.8,187,80,70
3,0,0.8,188,65,65
3,0,0.8,189,70,80
3,0,0.8,190,40,40
3,0,0.8,191,65,80
3,0,0.8,192,65,65
3,0,0.8,193,60,65
3,0,0.8,194,70,80
3,0,0.8,195,75,90
3,0,0.8,196,65,65
3,0,0.8,197,70,90
3,0,0.8,198,70,105
3,0,0.8,199,55,70
3,0,0.8,200,45,55
3,0,1,1,65,85
3,0,1,2,60,75
3,0,1,3,40,70
3,0,1,4,95,75
3,0,1,5,85,95
3,0,1,6,65,75
3,0,1,7,65,65
3,0,1,8,50,70
3,0,1,9,65,75
3,0,1,10,35,60
3,0,1,11,70,85
3,0,1,12,65,75
3,0,1,13,60,75
3,0,1,14,45,50
3,0,1,15,60,75
3,0,1,16,50,50
3,0,1,17,65,90
3,0,1,18,60,65
3,0,1,19,45,70
3,0,1,20,75,70
3,0,1,21,55,70
3,0,1,22,30,60
3,0,1,23,50,75
3,0,1,24,50,45
3,0,1,25,75,100
3,0,1,26,50,70
3,0,1,27,60,80
3,0,1,28,80,70
3,0,1,29,65,70
3,0,1,30,75,85
3,0,1,31,60,70
3,0,1,32,50,50
3,0,1,33,60,85
3,0,1,34,60,60
3,0,1,35,100,75
3,0,1,36,50,65
3,0,1,37,35,45
3,0,1,38,55,60
3,0,1,39,45,60
3,0,1,40,65,55
3,0,1,41,50,80
3,0,1,42,70,80
3,0,1,43,45,60
3,0,1,44,50,75
3,0,1,45,40,65
3,0,1,46,65,75
3,0,1,47,70,75
3,0,1,48,60,95
3,0,1,49,60,60
3,0,1,50,45,70
3,0,1,51,40,55
3,0,1,52,45,75
3,0,1,53,40,65
3,0,1,54,55,80
3,0,1,55,60,55
3,0,1,56,70,70
3,0,1,57,50,45
3,0,1,58,60,80
3,0,1,59,65,75
3,0,1,60,55,75
3,0,1,61,65,50
3,0,1,62,55,65
3,0,1,63,55,75
3,0,1,64,45,75
3,0,1,65,70,50
3,0,1,66,55,65
3,0,1,67,25,60
3,0,1,68,50,85
3,0,1,69,50,70
3,0,1,70,65,75
3,0,1,71,65,90
3,0,1,72,85,85
3,0,1,73,50,85
3,0,1,74,60,60
3,0,1,75,65,70
3,0,1,76,65,45
3,0,1,77,50,60
3,0,1,78,45,60
3,0,1,79,55,85
3,0,1,80,75,45
3,0,1,81,55,55
3,0,1,82,65,60
3,0,1,83,30,55
3,0,1,84,45,65
3,0,1,85,45,60
3,0,1,86,55,65
3,0,1,87,65,85
3,0,1,88,55,50
3,0,1,89,40,90
3,0,1,90,75,90
3,0,1,91,60,85
3,0,1,92,55,60
3,0,1,93,50,80
3,0,1,94,65,50
3,0,1,95,30,60
3,0,1,96,65,55
3,0,1,97,50,50
3,0,1,98,30,70
3,0,1,99,45,70
3,0,1,100,70,90
3,0,1,101,65,55
3,0,1,102,55,90
3,0,1,103,55,50
3,0,1,104,65,45
3,0,1,105,75,85
3,0,1,106,65,75
3,0,1,107,55,85
3,0,1,108,40,65
3,0,1,109,65,55
3,0,1,110,55,65
3,0,1,111,70,60
3,0,1,112,60,55
3,0,1,113,75,65
3,0,1,114,80,80
3,0,1,115,50,60
3,0,1,116,60,60
3,0,1,117,55,90
3,0,1,118,55,60
3,0,1,119,55,75
3,0,1,120,65,70
3,0,1,121,85,75
3,0,1,122,40,50
3,0,1,123,40,60
3,0,1,124,55,65
3,0,1,125,55,40
3,0,1,126,70,50
3,0,1,127,55,75
3,0,1,128,30,50
3,0,1,129,80,65
3,0,1,130,80,100
3,0,1,131,40,65
3,0,1,132,50,55
3,0,1,133,45,65
3,0,1,134,55,60
3,0,1,135,50,60
3,0,1,136,55,80
3,0,1,137,65,65
3,0,1,138,55,60
3,0,1,139,60,60
3,0,1,140,40,60
3,0,1,141,60,65
3,0,1,142,85,80
3,0,1,143,35,90
3,0,1,144,45,70
3,0,1,145,40,80
3,0,1,146,40,60
3,0,1,147,65,70
3,0,1,148,45,80
3,0,1,149,65,65
3,0,1,150,60,85
3,0,1,151,70,55
3,0,1,152,80,70
3,0,1,153,70,40
3,0,1,154,60,55
3,0,1,155,50,70
3,0,1,156,65,55
3,0,1,157,45,75
3,0,1,158,65,65
3,0,1,159,60,75
3,0,1,160,40,50
3,0,1,161,55,45
3,0,1,162,75,70
3,0,1,163,40,70
3,0,1,164,50,55
3,0,1,165,90,110
3,0,1,166,75,75
3,0,1,167,65,75
3,0,1,168,50,50
3,0,1,169,50,55
3,0,1,170,45,65
3,0,1,171,65,50
3,0,1,172,55,70
3,0,1,173,70,90
3,0,1,174,60,60
3,0,1,175,50,75
3,0,1,176,75,65
3,0,1,177,55,70
3,0,1,178,45,55
3,0,1,179,65,45
3,0,1,180,55,70
3,0,1,181,45,50
3,0,1,182,70,75
3,0,1,183,50,50
3,0,1,184,65,65
3,0,1,185,25,65
3,0,1,186,45,85
3,0,1,187,70,70
3,0,1,188,60,60
3,0,1,189,70,95
3,0,1,190,40,40
3,0,1,191,50,70
3,0,1,192,60,65
3,0,1,193,60,65
3,0,1,194,65,115
3,0,1,195,70,90
3,0,1,196,60,70
3,0,1,197,80,80
3,0,1,198,70,95
3,0,1,199,55,70
3,0,1,200,50,55
3,0.2,0,1,65,75
3,0.2,0,2,70,75
3,0.2,0,3,55,65
3,0.2,0,4,65,55
3,0.2,0,5,80,95
3,0.2,0,6,70,75
3,0.2,0,7,55,60
3,0.2,0,8,50,65
3,0.2,0,9,80,65
3,0.2,0,10,40,60
3,0.2,0,11,70,80
3,0.2,0,12,60,70
3,0.2,0,13,65,75
3,0.2,0,14,40,55
3,0.2,0,15,70,65
3,0.2,0,16,50,65
3,0.2,0,17,50,80
3,0.2,0,18,50,65
3,0.2,0,19,50,70
3,0.2,0,20,70,65
3,0.2,0,21,50,85
3,0.2,0,22,55,60
3,0.2,0,23,60,80
3,0.2,0,24,55,55
3,0.2,0,25,70,90
3,0.2,0,26,50,70
3,0.2,0,27,75,80
3,0.2,0,28,70,60
3,0.2,0,29,65,50
3,0.2,0,30,95,60
3,0.2,0,31,55,65
3,0.2,0,32,50,55
3,0.2,0,33,60,90
3,0.2,0,34,55,70
3,0.2,0,35,80,80
3,0.2,0,36,50,60
3,0.2,0,37,30,60
3,0.2,0,38,75,55
3,0.2,0,39,45,55
3,0.2,0,40,60,70
3,0.2,0,41,45,100
3,0.2,0,42,55,75
3,0.2,0,43,50,55
3,0.2,0,44,65,60
3,0.2,0,45,40,60
3,0.2,0,46,85,60
3,0.2,0,47,65,75
3,0.2,0,48,65,85
3,0.2,0,49,60,60
3,0.2,0,50,45,70
3,0.2,0,51,40,65
3,0.2,0,52,50,55
3,0.2,0,53,50,75
3,0.2,0,54,50,85
3,0.2,0,55,60,55
3,0.2,0,56,70,70
3,0.2,0,57,55,45
3,0.2,0,58,60,70
3,0.2,0,59,65,65
3,0.2,0,60,55,90
3,0.2,0,61,70,60
3,0.2,0,62,60,75
3,0.2,0,63,50,85
3,0.2,0,64,60,70
3,0.2,0,65,70,55
3,0.2,0,66,55,70
3,0.2,0,67,40,70
3,0.2,0,68,50,70
3,0.2,0,69,40,75
3,0.2,0,70,65,70
3,0.2,0,71,65,85
3,0.2,0,72,75,75
3,0.2,0,73,40,85
3,0.2,0,74,75,60
3,0.2,0,75,45,90
3,0.2,0,76,65,40
3,0.2,0,77,50,55
3,0.2,0,78,40,75
3,0.2,0,79,55,75
3,0.2,0,80,65,50
3,0.2,0,81,55,60
3,0.2,0,82,35,75
3,0.2,0,83,35,50
3,0.2,0,84,50,75
3,0.2,0,85,45,50
3,0.2,0,86,60,60
3,0.2,0,87,55,85
3,0.2,0,88,60,50
3,0.2,0,89,25,105
3,0.2,0,90,80,75
3,0.2,0,91,50,85
3,0.2,0,92,45,60
3,0.2,0,93,50,85
3,0.2,0,94,65,55
3,0.2,0,95,30,70
3,0.2,0,96,60,60
3,0.2,0,97,40,50
3,0.2,0,98,30,80
3,0.2,0,99,65,60
3,0.2,0,100,70,80
3,0.2,0,101,70,65
3,0.2,0,102,45,90
3,0.2,0,103,55,60
3,0.2,0,104,60,50
3,0.2,0,105,80,75
3,0.2,0,106,70,60
3,0.2,0,107,65,60
3,0.2,0,108,40,55
3,0.2,0,109,45,45
3,0.2,0,110,40,75
3,0.2,0,111,45,80
3,0.2,0,112,60,55
3,0.2,0,113,65,70
3,0.2,0,114,75,95
3,0.2,0,115,45,60
3,0.2,0,116,65,60
3,0.2,0,117,60,90
3,0.2,0,118,55,60
3,0.2,0,119,50,65
3,0.2,0,120,70,75
3,0.2,0,121,65,55
3,0.2,0,122,60,55
3,0.2,0,123,40,55
3,0.2,0,124,80,65
3,0.2,0,125,40,65
3,0.2,0,126,55,65
3,0.2,0,127,55,75
3,0.2,0,128,35,55
3,0.2,0,129,85,75
3,0.2,0,130,65,95
3,0.2,0,131,25,55
3,0.2,0,132,50,55
3,0.2,0,133,45,65
3,0.2,0,134,75,55
3,0.2,0,135,40,45
3,0.2,0,136,50,90
3,0.2,0,137,65,60
3,0.2,0,138,55,95
3,0.2,0,139,65,60
3,0.2,0,140,40,65
3,0.2,0,141,50,65
3,0.2,0,142,80,70
3,0.2,0,143,35,65
3,0.2,0,144,40,70
3,0.2,0,145,55,80
3,0.2,0,146,55,60
3,0.2,0,147,50,65
3,0.2,0,148,45,65
3,0.2,0,149,60,70
3,0.2,0,150,70,90
3,0.2,0,151,65,55
3,0.2,0,152,80,95
3,0.2,0,153,65,40
3,0.2,0,154,60,55
3,0.2,0,155,70,75
3,0.2,0,156,55,60
3,0.2,0,157,40,75
3,0.2,0,158,70,80
3,0.2,0,159,65,75
3,0.2,0,160,45,60
3,0.2,0,161,65,45
3,0.2,0,162,55,75
3,0.2,0,163,35,70
3,0.2,0,164,65,50
3,0.2,0,165,85,85
3,0.2,0,166,80,60
3,0.2,0,167,50,80
3,0.2,0,168,45,50
3,0.2,0,169,50,50
3,0.2,0,170,45,80
3,0.2,0,171,50,70
3,0.2,0,172,35,70
3,0.2,0,173,60,65
3,0.2,0,174,55,50
3,0.2,0,175,60,60
3,0.2,0,176,80,70
3,0.2,0,177,65,80
3,0.2,0,178,45,55
3,0.2,0,179,85,45
3,0.2,0,180,65,70
3,0.2,0,181,40,50
3,0.2,0,182,80,75
3,0.2,0,183,50,50
3,0.2,0,184,60,90
3,0.2,0,185,35,60
3,0.2,0,186,45,60
3,0.2,0,187,85,60
3,0.2,0,188,70,75
3,0.2,0,189,65,90
3,0.2,0,190,40,40
3,0.2,0,191,70,60
3,0.2,0,192,70,70
3,0.2,0,193,55,75
3,0.2,0,194,80,80
3,0.2,0,195,65,90
3,0.2,0,196,55,80
3,0.2,0,197,100,80
3,0.2,0,198,55,105
3,0.2,0,199,55,60
3,0.2,0,200,45,60
3,0.2,0.2,1,95,75
3,0.2,0.2,2,65,75
3,0.2,0.2,3,55,75
3,0.2,0.2,4,60,55
3,0.2,0.2,5,80,90
3,0.2,0.2,6,60,75
3,0.2,0.2,7,60,65
3,0.2,0.2,8,50,65
3,0.2,0.2,9,80,65
3,0.2,0.2,10,45,55
3,0.2,0.2,11,75,95
3,0.2,0.2,12,60,70
3,0.2,0.2,13,60,65
3,0.2,0.2,14,45,55
3,0.2,0.2,15,85,65
3,0.2,0.2,16,50,55
3,0.2,0.2,17,50,80
3,0.2,0.2,18,60,65
3,0.2,0.2,19,55,70
3,0.2,0.2,20,70,60
3,0.2,0.2,21,50,75
3,0.2,0.2,22,55,60
3,0.2,0.2,23,55,70
3,0.2,0.2,24,45,50
3,0.2,0.2,25,65,85
3,0.2,0.2,26,60,70
3,0.2,0.2,27,75,80
3,0.2,0.2,28,80,55
3,0.2,0.2,29,65,55
3,0.2,0.2,30,90,80
3,0.2,0.2,31,65,65
3,0.2,0.2,32,45,60
3,0.2,0.2,33,55,85
3,0.2,0.2,34,55,50
3,0.2,0.2,35,80,75
3,0.2,0.2,36,60,55
3,0.2,0.2,37,35,50
3,0.2,0.2,38,45,45
3,0.2,0.2,39,60,55
3,0.2,0.2,40,60,65
3,0.2,0.2,41,45,75
3,0.2,0.2,42,55,75
3,0.2,0.2,43,50,55
3,0.2,0.2,44,65,70
3,0.2,0.2,45,40,65
3,0.2,0.2,46,70,60
3,0.2,0.2,47,70,105
3,0.2,0.2,48,65,75
3,0.2,0.2,49,55,60
3,0.2,0.2,50,50,65
3,0.2,0.2,51,35,55
3,0.2,0.2,52,40,60
3,0.2,0.2,53,35,75
3,0.2,0.2,54,55,85
3,0.2,0.2,55,70,65
3,0.2,0.2,56,75,75
3,0.2,0.2,57,55,45
3,0.2,0.2,58,65,60
3,0.2,0.2,59,60,70
3,0.2,0.2,60,50,70
3,0.2,0.2,61,60,60
3,0.2,0.2,62,45,75
3,0.2,0.2,63,55,70
3,0.2,0.2,64,60,75
3,0.2,0.2,65,65,60
3,0.2,0.2,66,50,60
3,0.2,0.2,67,35,75
3,0.2,0.2,68,55,80
3,0.2,0.2,69,40,80
3,0.2,0.2,70,60,55
3,0.2,0.2,71,65,100
3,0.2,0.2,72,80,65
3,0.2,0.2,73,45,75
3,0.2,0.2,74,70,60
3,0.2,0.2,75,55,85
3,0.2,0.2,76,65,45
3,0.2,0.2,77,45,50
3,0.2,0.2,78,40,65
3,0.2,0.2,79,60,65
3,0.2,0.2,80,65,50
3,0.2,0.2,81,55,55
3,0.2,0.2,82,40,65
3,0.2,0.2,83,35,50
3,0.2,0.2,84,55,70
3,0.2,0.2,85,50,55
3,0.2,0.2,86,65,60
3,0.2,0.2,87,55,75
3,0.2,0.2,88,60,50
3,0.2,0.2,89,35,90
3,0.2,0.2,90,90,75
3,0.2,0.2,91,50,70
3,0.2,0.2,92,55,65
3,0.2,0.2,93,50,80
3,0.2,0.2,94,65,55
3,0.2,0.2,95,25,70
3,0.2,0.2,96,60,60
3,0.2,0.2,97,40,50
3,0.2,0.2,98,35,80
3,0.2,0.2,99,55,60
3,0.2,0.2,100,65,95
3,0.2,0.2,101,55,55
3,0.2,0.2,102,50,80
3,0.2,0.2,103,55,50
3,0.2,0.2,104,65,55
3,0.2,0.2,105,80,75
3,0.2,0.2,106,75,75
3,0.2,0.2,107,50,75
3,0.2,0.2,108,45,70
3,0.2,0.2,109,50,60
3,0.2,0.2,110,40,65
3,0.2,0.2,111,55,75
3,0.2,0.2,112,70,55
3,0.2,0.2,113,60,65
3,0.2,0.2,114,55,95
3,0.2,0.2,115,50,60
3,0.2,0.2,116,60,70
3,0.2,0.2,117,60,80
3,0.2,0.2,118,55,55
3,0.2,0.2,119,60,70
3,0.2,0.2,120,60,80
3,0.2,0.2,121,75,65
3,0.2,0.2,122,50,45
3,0.2,0.2,123,45,55
3,0.2,0.2,124,60,50
3,0.2,0.2,125,35,45
3,0.2,0.2,126,60,65
3,0.2,0.2,127,55,75
3,0.2,0.2,128,35,50
3,0.2,0.2,129,80,70
3,0.2,0.2,130,65,110
3,0.2,0.2,131,35,55
3,0.2,0.2,132,50,55
3,0.2,0.2,133,50,75
3,0.2,0.2,134,60,50
3,0.2,0.2,135,45,65
3,0.2,0.2,136,60,90
3,0.2,0.2,137,60,65
3,0.2,0.2,138,55,65
3,0.2,0.2,139,45,65
3,0.2,0.2,140,45,65
3,0.2,0.2,141,55,70
3,0.2,0.2,142,85,75
3,0.2,0.2,143,40,60
3,0.2,0.2,144,55,70
3,0.2,0.2,145,45,75
3,0.2,0.2,146,50,65
3,0.2,0.2,147,55,65
3,0.2,0.2,148,40,65
3,0.2,0.2,149,65,55
3,0.2,0.2,150,65,85
3,0.2,0.2,151,65,55
3,0.2,0.2,152,75,80
3,0.2,0.2,153,60,40
3,0.2,0.2,154,60,60
3,0.2,0.2,155,60,60
3,0.2,0.2,156,55,70
3,0.2,0.2,157,40,70
3,0.2,0.2,158,75,85
3,0.2,0.2,159,60,70
3,0.2,0.2,160,45,60
3,0.2,0.2,161,60,50
3,0.2,0.2,162,60,90
3,0.2,0.2,163,35,55
3,0.2,0.2,164,65,55
3,0.2,0.2,165,65,95
3,0.2,0.2,166,75,75
3,0.2,0.2,167,60,70
3,0.2,0.2,168,60,60
3,0.2,0.2,169,45,50
3,0.2,0.2,170,40,70
3,0.2,0.2,171,50,45
3,0.2,0.2,172,35,85
3,0.2,0.2,173,75,85
3,0.2,0.2,174,65,55
3,0.2,0.2,175,60,65
3,0.2,0.2,176,85,70
3,0.2,0.2,177,55,75
3,0.2,0.2,178,55,55
3,0.2,0.2,179,65,50
3,0.2,0.2,180,60,65
3,0.2,0.2,181,45,55
3,0.2,0.2,182,95,70
3,0.2,0.2,183,45,55
3,0.2,0.2,184,70,65
3,0.2,0.2,185,40,65
3,0.2,0.2,186,45,75
3,0.2,0.2,187,75,60
3,0.2,0.2,188,60,80
3,0.2,0.2,189,65,80
3,0.2,0.2,190,40,40
3,0.2,0.2,191,65,70
3,0.2,0.2,192,60,60
3,0.2,0.2,193,60,60
3,0.2,0.2,194,80,95
3,0.2,0.2,195,80,90
3,0.2,0.2,196,65,75
3,0.2,0.2,197,80,70
3,0.2,0.2,198,60,110
3,0.2,0.2,199,60,65
3,0.2,0.2,200,50,50
3,0.2,0.4,1,105,85
3,0.2,0.4,2,70,75
3,0.2,0.4,3,45,75
3,0.2,0.4,4,45,55
3,0.2,0.4,5,70,85
3,0.2,0.4,6,65,80
3,0.2,0.4,7,50,75
3,0.2,0.4,8,50,60
3,0.2,0.4,9,90,65
3,0.2,0.4,10,45,65
3,0.2,0.4,11,75,80
3,0.2,0.4,12,65,75
3,0.2,0.4,13,65,65
3,0.2,0.4,14,35,65
3,0.2,0.4,15,85,65
3,0.2,0.4,16,50,50
3,0.2,0.4,17,70,75
3,0.2,0.4,18,55,70
3,0.2,0.4,19,55,70
3,0.2,0.4,20,70,70
3,0.2,0.4,21,45,75
3,0.2,0.4,22,45,60
3,0.2,0.4,23,55,70
3,0.2,0.4,24,50,50
3,0.2,0.4,25,75,115
3,0.2,0.4,26,55,65
3,0.2,0.4,27,60,75
3,0.2,0.4,28,70,60
3,0.2,0.4,29,60,60
3,0.2,0.4,30,80,110
3,0.2,0.4,31,60,60
3,0.2,0.4,32,45,55
3,0.2,0.4,33,70,70
3,0.2,0.4,34,50,55
3,0.2,0.4,35,110,75
3,0.2,0.4,36,60,60
3,0.2,0.4,37,35,65
3,0.2,0.4,38,55,50
3,0.2,0.4,39,60,70
3,0.2,0.4,40,60,65
3,0.2,0.4,41,45,80
3,0.2,0.4,42,55,80
3,0.2,0.4,43,50,55
3,0.2,0.4,44,55,70
3,0.2,0.4,45,45,75
3,0.2,0.4,46,80,60
3,0.2,0.4,47,65,75
3,0.2,0.4,48,65,80
3,0.2,0.4,49,60,60
3,0.2,0.4,50,45,70
3,0.2,0.4,51,35,55
3,0.2,0.4,52,55,70
3,0.2,0.4,53,45,60
3,0.2,0.4,54,55,70
3,0.2,0.4,55,60,60
3,0.2,0.4,56,80,70
3,0.2,0.4,57,55,40
3,0.2,0.4,58,65,75
3,0.2,0.4,59,55,65
3,0.2,0.4,60,50,95
3,0.2,0.4,61,65,70
3,0.2,0.4,62,55,90
3,0.2,0.4,63,50,85
3,0.2,0.4,64,50,75
3,0.2,0.4,65,75,65
3,0.2,0.4,66,55,70
3,0.2,0.4,67,35,60
3,0.2,0.4,68,55,65
3,0.2,0.4,69,50,80
3,0.2,0.4,70,55,70
3,0.2,0.4,71,70,90
3,0.2,0.4,72,70,85
3,0.2,0.4,73,50,75
3,0.2,0.4,74,75,70
3,0.2,0.4,75,50,85
3,0.2,0.4,76,60,60
3,0.2,0.4,77,45,55
3,0.2,0.4,78,40,70
3,0.2,0.4,79,70,75
3,0.2,0.4,80,65,55
3,0.2,0.4,81,60,55
3,0.2,0.4,82,40,60
3,0.2,0.4,83,35,50
3,0.2,0.4,84,45,75
3,0.2,0.4,85,40,45
3,0.2,0.4,86,50,60
3,0.2,0.4,87,65,85
3,0.2,0.4,88,65,45
3,0.2,0.4,89,30,90
3,0.2,0.4,90,90,95
3,0.2,0.4,91,60,80
3,0.2,0.4,92,50,55
3,0.2,0.4,93,55,70
3,0.2,0.4,94,65,50
3,0.2,0.4,95,30,65
3,0.2,0.4,96,60,60
3,0.2,0.4,97,40,60
3,0.2,0.4,98,30,70
3,0.2,0.4,99,60,65
3,0.2,0.4,100,70,80
3,0.2,0.4,101,60,65
3,0.2,0.4,102,45,95
3,0.2,0.4,103,55,50
3,0.2,0.4,104,65,55
3,0.2,0.4,105,75,80
3,0.2,0.4,106,55,75
3,0.2,0.4,107,55,75
3,0.2,0.4,108,50,60
3,0.2,0.4,109,55,55
3,0.2,0.4,110,45,70
3,0.2,0.4,111,50,65
3,0.2,0.4,112,75,55
3,0.2,0.4,113,65,55
3,0.2,0.4,114,70,85
3,0.2,0.4,115,50,60
3,0.2,0.4,116,60,70
3,0.2,0.4,117,60,85
3,0.2,0.4,118,50,60
3,0.2,0.4,119,55,65
3,0.2,0.4,120,70,70
3,0.2,0.4,121,70,55
3,0.2,0.4,122,60,45
3,0.2,0.4,123,45,60
3,0.2,0.4,124,65,65
3,0.2,0.4,125,40,55
3,0.2,0.4,126,65,65
3,0.2,0.4,127,55,70
3,0.2,0.4,128,40,50
3,0.2,0.4,129,75,70
3,0.2,0.4,130,65,100
3,0.2,0.4,131,30,60
3,0.2,0.4,132,55,55
3,0.2,0.4,133,40,70
3,0.2,0.4,134,60,60
3,0.2,0.4,135,45,50
3,0.2,0.4,136,50,75
3,0.2,0.4,137,55,70
3,0.2,0.4,138,50,65
3,0.2,0.4,139,55,65
3,0.2,0.4,140,50,80
3,0.2,0.4,141,60,70
3,0.2,0.4,142,75,70
3,0.2,0.4,143,45,60
3,0.2,0.4,144,30,70
3,0.2,0.4,145,40,85
3,0.2,0.4,146,50,55
3,0.2,0.4,147,55,70
3,0.2,0.4,148,40,60
3,0.2,0.4,149,60,70
3,0.2,0.4,150,65,65
3,0.2,0.4,151,60,50
3,0.2,0.4,152,80,95
3,0.2,0.4,153,55,45
3,0.2,0.4,154,60,55
3,0.2,0.4,155,70,85
3,0.2,0.4,156,50,65
3,0.2,0.4,157,45,75
3,0.2,0.4,158,80,80
3,0.2,0.4,159,65,65
3,0.2,0.4,160,40,55
3,0.2,0.4,161,55,50
3,0.2,0.4,162,60,90
3,0.2,0.4,163,30,70
3,0.2,0.4,164,55,55
3,0.2,0.4,165,70,105
3,0.2,0.4,166,85,60
3,0.2,0.4,167,55,70
3,0.2,0.4,168,55,55
3,0.2,0.4,169,55,55
3,0.2,0.4,170,40,75
3,0.2,0.4,171,55,60
3,0.2,0.4,172,50,70
3,0.2,0.4,173,65,75
3,0.2,0.4,174,55,50
3,0.2,0.4,175,60,60
3,0.2,0.4,176,90,65
3,0.2,0.4,177,65,65
3,0.2,0.4,178,55,55
3,0.2,0.4,179,75,40
3,0.2,0.4,180,70,65
3,0.2,0.4,181,45,50
3,0.2,0.4,182,70,75
3,0.2,0.4,183,45,40
3,0.2,0.4,184,65,75
3,0.2,0.4,185,50,55
3,0.2,0.4,186,50,70
3,0.2,0.4,187,75,65
3,0.2,0.4,188,55,70
3,0.2,0.4,189,60,80
3,0.2,0.4,190,40,35
3,0.2,0.4,191,70,70
3,0.2,0.4,192,55,70
3,0.2,0.4,193,60,65
3,0.2,0.4,194,75,85
3,0.2,0.4,195,75,95
3,0.2,0.4,196,55,65
3,0.2,0.4,197,90,75
3,0.2,0.4,198,65,95
3,0.2,0.4,199,60,70
3,0.2,0.4,200,45,50
3,0.2,0.6000000000000001,1,90,85
3,0.2,0.6000000000000001,2,60,80
3,0.2,0.6000000000000001,3,45,70
3,0.2,0.6000000000000001,4,65,65
3,0.2,0.6000000000000001,5,85,85
3,0.2,0.6000000000000001,6,70,80
3,0.2,0.6000000000000001,7,50,60
3,0.2,0.6000000000000001,8,55,65
3,0.2,0.6000000000000001,9,80,75
3,0.2,0.6000000000000001,10,45,60
3,0.2,0.6000000000000001,11,75,85
3,0.2,0.6000000000000001,12,60,80
3,0.2,0.6000000000000001,13,70,70
3,0.2,0.6000000000000001,14,40,65
3,0.2,0.6000000000000001,15,60,65
3,0.2,0.6000000000000001,16,45,55
3,0.2,0.6000000000000001,17,70,80
3,0.2,0.6000000000000001,18,50,55
3,0.2,0.6000000000000001,19,50,70
3,0.2,0.6000000000000001,20,65,65
3,0.2,0.6000000000000001,21,50,70
3,0.2,0.6000000000000001,22,40,65
3,0.2,0.6000000000000001,23,50,75
3,0.2,0.6000000000000001,24,50,50
3,0.2,0.6000000000000001,25,80,90
3,0.2,0.6000000000000001,26,45,65
3,0.2,0.6000000000000001,27,65,95
3,0.2,0.6000000000000001,28,70,60
3,0.2,0.6000000000000001,29,65,70
3,0.2,0.6000000000000001,30,100,80
3,0.2,0.6000000000000001,31,55,65
3,0.2,0.6000000000000001,32,45,50
3,0.2,0.6000000000000001,33,70,80
3,0.2,0.6000000000000001,34,55,60
3,0.2,0.6000000000000001,35,80,80
3,0.2,0.6000000000000001,36,50,55
3,0.2,0.6000000000000001,37,40,55
3,0.2,0.6000000000000001,38,70,50
3,0.2,0.6000000000000001,39,45,60
3,0.2,0.6000000000000001,40,60,65
3,0.2,0.6000000000000001,41,55,65
3,0.2,0.6000000000000001,42,70,60
3,0.2,0.6000000000000001,43,55,65
3,0.2,0.6000000000000001,44,60,70
3,0.2,0.6000000000000001,45,40,65
3,0.2,0.6000000000000001,46,70,65
